"tanggal";"periode";"id";"nomor";"transaksi";"referensi";"model";"rekening";"debet";"credit";"pembayaran_";"bunga_";"denda_";"titipan_";"administrasi_";"modal_";"pinjaman_";"biaya_";"kantor";"keterangan";"active";"ip";"status";"user";"created";"modified"
"2017-04-30 13:57:22";"2017.04";"00000060048/PA/";"11";;;"1.1001";"1.2003";"347000";"0";"347000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 10 Kontrak No. 60048";"yes";"192.168.0.9";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-04-30 13:57:41";"2017.04";"00000060048/PA/";"12";;;"1.1001";"1.2003";"347000";"0";"347000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 11 Kontrak No. 60048";"yes";"192.168.0.9";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-04-30 13:57:55";"2017.04";"00000060048/PA/";"13";;;"1.1001";"1.2003";"343000";"0";"343000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 12 Kontrak No. 60048";"yes";"192.168.0.9";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-04-30 13:55:16";"2017.04";"00000060048/PB/";"5";;;"1.1001";"3.1000";"94000";"0";"0";"94000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60048";"yes";"192.168.0.9";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-04-30 13:55:57";"2017.04";"00000060048/PB/";"6";;;"1.1001";"3.1000";"94000";"0";"0";"94000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60048";"yes";"192.168.0.9";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-04-30 13:56:21";"2017.04";"00000060048/PB/";"7";;;"1.1001";"3.1000";"94000";"0";"0";"94000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60048";"yes";"192.168.0.9";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-04-30 13:56:36";"2017.04";"00000060048/PB/";"8";;;"1.1001";"3.1000";"94000";"0";"0";"94000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 7 Kontrak No. 60048";"yes";"192.168.0.9";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-04-30 13:56:51";"2017.04";"00000060048/PB/";"9";;;"1.1001";"3.1000";"94000";"0";"0";"94000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 8 Kontrak No. 60048";"yes";"192.168.0.9";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-04-30 13:57:05";"2017.04";"00000060048/PB/";"10";;;"1.1001";"3.1000";"94000";"0";"0";"94000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 9 Kontrak No. 60048";"yes";"192.168.0.9";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-04-30 13:57:22";"2017.04";"00000060048/PB/";"11";;;"1.1001";"3.1000";"94000";"0";"0";"94000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 10 Kontrak No. 60048";"yes";"192.168.0.9";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-04-30 13:57:41";"2017.04";"00000060048/PB/";"12";;;"1.1001";"3.1000";"94000";"0";"0";"94000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 11 Kontrak No. 60048";"yes";"192.168.0.9";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-04-30 13:57:55";"2017.04";"00000060048/PB/";"13";;;"1.1001";"3.1000";"98000";"0";"0";"98000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 12 Kontrak No. 60048";"yes";"192.168.0.9";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-04-07 14:11:30";"2017.04";"00000060060 E/PA/";"5";;;"1.1001";"1.2003";"1248000";"0";"1248000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60060 E";"yes";"192.168.0.9";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-08 13:59:15";"2017.05";"00000060060 E/PA/";"6";;;"1.1001";"1.2003";"1248000";"0";"1248000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 5 Kontrak No. 60060 E";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-04-07 14:11:30";"2017.04";"00000060060 E/PB/";"5";;;"1.1001";"3.1000";"141000";"0";"0";"141000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60060 E";"yes";"192.168.0.9";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-08 13:59:15";"2017.05";"00000060060 E/PB/";"6";;;"1.1001";"3.1000";"141000";"0";"0";"141000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60060 E";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-04-07 14:12:04";"2017.04";"00000060061 E/PA/";"3";;;"1.1001";"1.2003";"1040000";"0";"1040000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 2 Kontrak No. 60061 E";"yes";"192.168.0.9";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-08 14:00:02";"2017.05";"00000060061 E/PA/";"4";;;"1.1001";"1.2003";"1040000";"0";"1040000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60061 E";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-06-08 10:42:17";"2017.06";"00000060061 E/PA/";"5";;;"1.1001";"1.2003";"1040000";"0";"1040000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60061 E";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-06-17 11:31:00";"2017.06";"00000060061 E/PA/";"6";;;"1.1001";"1.2003";"1040000";"0";"1040000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 5 Kontrak No. 60061 E";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-04-07 14:12:04";"2017.04";"00000060061 E/PB/";"3";;;"1.1001";"3.1000";"117000";"0";"0";"117000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 2 Kontrak No. 60061 E";"yes";"192.168.0.9";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-08 14:00:02";"2017.05";"00000060061 E/PB/";"4";;;"1.1001";"3.1000";"117000";"0";"0";"117000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60061 E";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-06-08 10:42:17";"2017.06";"00000060061 E/PB/";"5";;;"1.1001";"3.1000";"117000";"0";"0";"117000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60061 E";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-06-17 11:31:00";"2017.06";"00000060061 E/PB/";"6";;;"1.1001";"3.1000";"117000";"0";"0";"117000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60061 E";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-04-26 19:29:23";"2017.04";"00000060068 D/PA/";"12";;;"1.1001";"1.2003";"867000";"0";"867000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 11 Kontrak No. 60068 D";"yes";"192.168.0.9";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-24 19:04:49";"2017.05";"00000060068 D/PA/";"13";;;"1.1001";"1.2003";"863000";"0";"863000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 12 Kontrak No. 60068 D";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-04-26 19:29:23";"2017.04";"00000060068 D/PB/";"12";;;"1.1001";"3.1000";"234000";"0";"0";"234000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 11 Kontrak No. 60068 D";"yes";"192.168.0.9";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-24 19:04:49";"2017.05";"00000060068 D/PB/";"13";;;"1.1001";"3.1000";"238000";"0";"0";"238000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 12 Kontrak No. 60068 D";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2016-04-12 00:00:00";;"00000060070D/PI/~";"2";;;"1.1001";"1.2003";"0";"7320000";"0";"0";"0";"0";"0";"0";"7320000";"0";"KSP123";"Pinjaman Kontrak No. 60070D";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-11-14 19:07:41";"2018.11";"00000060070D/PM/";"2";;;"1.1001";"2.3000";"500000";"0";"0";"0";"0";"500000";"0";"0";"0";"0";"KSP123";"Titipan Masuk Kontrak No. 60070D";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-04-07 14:12:36";"2017.04";"00000060071 E/PA/";"3";;;"1.1001";"1.2003";"832000";"0";"832000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 2 Kontrak No. 60071 E";"yes";"192.168.0.9";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-08 14:00:35";"2017.05";"00000060071 E/PA/";"4";;;"1.1001";"1.2003";"832000";"0";"832000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60071 E";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-06-08 00:00:00";"2017.06";"00000060071 E/PA/";"5";;;"1.1001";"1.2003";"832000";"0";"832000";"0";"0";"0";"0";"0";"0";"0";;"Pembayaran Angsuran ke 4 Kontrak No. 60071 E";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-07-07 14:07:49";"2017.07";"00000060071 E/PA/";"6";;;"1.1001";"1.2003";"832000";"0";"832000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 5 Kontrak No. 60071 E";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-08 15:11:16";"2017.08";"00000060071 E/PA/";"7";;;"1.1001";"1.2003";"832000";"0";"832000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60071 E";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-08 09:29:40";"2017.09";"00000060071 E/PA/";"8";;;"1.1001";"1.2003";"832000";"0";"832000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 7 Kontrak No. 60071 E";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-18 13:49:53";"2017.09";"00000060071 E/PA/";"9";;;"1.1001";"1.2003";"832000";"0";"832000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 8 Kontrak No. 60071 E";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-18 13:50:01";"2017.09";"00000060071 E/PA/";"10";;;"1.1001";"1.2003";"832000";"0";"832000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 9 Kontrak No. 60071 E";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-18 13:50:11";"2017.09";"00000060071 E/PA/";"11";;;"1.1001";"1.2003";"832000";"0";"832000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 10 Kontrak No. 60071 E";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-04-07 14:12:36";"2017.04";"00000060071 E/PB/";"3";;;"1.1001";"3.1000";"188000";"0";"0";"188000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 2 Kontrak No. 60071 E";"yes";"192.168.0.9";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-08 14:00:35";"2017.05";"00000060071 E/PB/";"4";;;"1.1001";"3.1000";"188000";"0";"0";"188000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60071 E";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-06-08 00:00:00";"2017.06";"00000060071 E/PB/";"5";;;"1.1001";"3.1000";"188000";"0";"0";"188000";"0";"0";"0";"0";"0";"0";;"Pendapatan Bunga ke 4 Kontrak No. 60071 E";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-07-07 14:07:49";"2017.07";"00000060071 E/PB/";"6";;;"1.1001";"3.1000";"188000";"0";"0";"188000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60071 E";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-08-08 15:11:16";"2017.08";"00000060071 E/PB/";"7";;;"1.1001";"3.1000";"188000";"0";"0";"188000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60071 E";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-08 09:29:40";"2017.09";"00000060071 E/PB/";"8";;;"1.1001";"3.1000";"188000";"0";"0";"188000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 7 Kontrak No. 60071 E";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-18 13:49:53";"2017.09";"00000060071 E/PB/";"9";;;"1.1001";"3.1000";"188000";"0";"0";"188000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 8 Kontrak No. 60071 E";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-18 13:50:01";"2017.09";"00000060071 E/PB/";"10";;;"1.1001";"3.1000";"188000";"0";"0";"188000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 9 Kontrak No. 60071 E";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-09-18 13:50:11";"2017.09";"00000060071 E/PB/";"11";;;"1.1001";"3.1000";"188000";"0";"0";"188000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 10 Kontrak No. 60071 E";"yes";"192.168.0.13";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-07-07 14:07:49";"2017.07";"00000060071 E/PK/";"6";;;"1.1001";"2.3000";"0";"1000000";"0";"0";"0";"0";"0";"0";"0";"1000000";"KSP123";"Titipan Keluar Kontrak No. 60071 E";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-06-21 18:15:57";"2017.06";"00000060071 E/PM/";"2";;;"1.1001";"2.3000";"1000000";"0";"0";"0";"0";"1000000";"0";"0";"0";"0";"KSP123";"Titipan Masuk Kontrak No. 60071 E";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-04-28 19:58:04";"2017.04";"00000060084 E/PA/";"5";;;"1.1001";"1.2003";"694000";"0";"694000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60084 E";"yes";"192.168.0.9";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-04-28 19:58:04";"2017.04";"00000060084 E/PB/";"5";;;"1.1001";"3.1000";"93000";"0";"0";"93000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60084 E";"yes";"192.168.0.9";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-17 19:09:41";"2018.09";"00000060086 E/PA/";"2";;;"1.1001";"1.2003";"1040000";"0";"1040000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 1 Kontrak No. 60086 E";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-17 18:45:50";"2018.10";"00000060086 E/PA/";"3";;;"1.1001";"1.2003";"1040000";"0";"1040000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 2 Kontrak No. 60086 E";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-17 19:09:41";"2018.09";"00000060086 E/PB/";"2";;;"1.1001";"3.1000";"141000";"0";"0";"141000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 1 Kontrak No. 60086 E";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-17 18:45:50";"2018.10";"00000060086 E/PB/";"3";;;"1.1001";"3.1000";"141000";"0";"0";"141000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 2 Kontrak No. 60086 E";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-17 19:09:41";"2018.09";"00000060086 E/PK/";"2";;;"1.1001";"2.3000";"0";"1181000";"0";"0";"0";"0";"0";"0";"0";"1181000";"KSP123";"Titipan Keluar Kontrak No. 60086 E";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-17 18:45:50";"2018.10";"00000060086 E/PK/";"3";;;"1.1001";"2.3000";"0";"1119000";"0";"0";"0";"0";"0";"0";"0";"1119000";"KSP123";"Titipan Keluar Kontrak No. 60086 E";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-17 19:08:58";"2018.09";"00000060086 E/PM/";"2";;;"1.1001";"2.3000";"2300000";"0";"0";"0";"0";"2300000";"0";"0";"0";"0";"KSP123";"Titipan Masuk Kontrak No. 60086 E";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-17 18:47:52";"2018.10";"00000060086 E/PM/";"3";;;"1.1001";"2.3000";"638000";"0";"0";"0";"0";"638000";"0";"0";"0";"0";"KSP123";"Titipan Masuk Kontrak No. 60086 E";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2016-04-25 00:00:00";;"00000060090 B/PA/~";"9";;;"1.1001";"5.1000";"607000";"0";"607000";"0";"0";"0";"0";"0";"0";"0";;"Pembayaran Angsuran ke 8 Kontrak No. 60090 B";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2016-04-25 00:00:00";;"00000060090 B/PB/~";"9";;;"1.1001";"5.2000";"164000";"0";"0";"164000";"0";"0";"0";"0";"0";"0";;"Pendapatan Bunga ke 8 Kontrak No. 60090 B";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-04-07 14:23:00";"2017.04";"00000060091 D/PA/";"7";;;"1.1001";"1.2003";"1040000";"0";"1040000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60091 D";"yes";"192.168.0.9";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-07-31 10:02:17";"2017.07";"00000060091 D/PA/";"8";;;"1.1001";"1.2003";"1040000";"0";"1040000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 7 Kontrak No. 60091 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-07-31 10:02:55";"2017.07";"00000060091 D/PA/";"9";;;"1.1001";"1.2003";"1040000";"0";"1040000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 8 Kontrak No. 60091 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-04-07 14:23:00";"2017.04";"00000060091 D/PB/";"7";;;"1.1001";"3.1000";"188000";"0";"0";"188000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60091 D";"yes";"192.168.0.9";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-07-31 10:02:17";"2017.07";"00000060091 D/PB/";"8";;;"1.1001";"3.1000";"188000";"0";"0";"188000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 7 Kontrak No. 60091 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-07-31 10:02:55";"2017.07";"00000060091 D/PB/";"9";;;"1.1001";"3.1000";"188000";"0";"0";"188000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 8 Kontrak No. 60091 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-04-26 19:30:08";"2017.04";"00000060098 C/PA/";"9";;;"1.1001";"1.2003";"624000";"0";"624000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 8 Kontrak No. 60098 C";"yes";"192.168.0.9";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-24 19:05:19";"2017.05";"00000060098 C/PA/";"10";;;"1.1001";"1.2003";"624000";"0";"624000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 9 Kontrak No. 60098 C";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-07-31 10:15:01";"2017.07";"00000060098 C/PA/";"11";;;"1.1001";"1.2003";"624000";"0";"624000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 10 Kontrak No. 60098 C";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-04-26 19:30:08";"2017.04";"00000060098 C/PB/";"9";;;"1.1001";"3.1000";"141000";"0";"0";"141000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 8 Kontrak No. 60098 C";"yes";"192.168.0.9";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-24 19:05:19";"2017.05";"00000060098 C/PB/";"10";;;"1.1001";"3.1000";"141000";"0";"0";"141000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 9 Kontrak No. 60098 C";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-07-31 10:15:01";"2017.07";"00000060098 C/PB/";"11";;;"1.1001";"3.1000";"141000";"0";"0";"141000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 10 Kontrak No. 60098 C";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-04-06 13:38:01";"2017.04";"00000060114 D/PA/";"7";;;"1.1001";"1.2003";"520000";"0";"520000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60114 D";"yes";"192.168.0.9";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-06 12:36:48";"2017.05";"00000060114 D/PA/";"8";;;"1.1001";"1.2003";"520000";"0";"520000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 7 Kontrak No. 60114 D";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-06 12:37:16";"2017.05";"00000060114 D/PA/";"9";;;"1.1001";"1.2003";"520000";"0";"520000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 8 Kontrak No. 60114 D";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-04-06 13:38:01";"2017.04";"00000060114 D/PB/";"7";;;"1.1001";"3.1000";"94000";"0";"0";"94000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60114 D";"yes";"192.168.0.9";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-06 12:36:48";"2017.05";"00000060114 D/PB/";"8";;;"1.1001";"3.1000";"94000";"0";"0";"94000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 7 Kontrak No. 60114 D";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-05-06 12:37:16";"2017.05";"00000060114 D/PB/";"9";;;"1.1001";"3.1000";"94000";"0";"0";"94000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 8 Kontrak No. 60114 D";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-04-26 19:31:19";"2017.04";"00000060121 E/PA/";"9";;;"1.1001";"1.2003";"650000";"0";"650000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 8 Kontrak No. 60121 E";"yes";"192.168.0.9";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-04-26 19:31:19";"2017.04";"00000060121 E/PB/";"9";;;"1.1001";"3.1000";"117000";"0";"0";"117000";"0";"0";"0";"0";"0";"0";"KSP123";"Pendapatan Bunga ke 8 Kontrak No. 60121 E";"yes";"192.168.0.9";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-04-03 10:22:04";"2017.04";"00000060129 D/PA/";"9";;;"1.1001";"1.2003";"520000";"0";"520000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 8 Kontrak No. 60129 D";"yes";"192.168.0.9";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-04-30 13:33:48";"2017.04";"00000060129 D/PA/";"10";;;"1.1001";"1.2003";"520000";"0";"520000";"0";"0";"0";"0";"0";"0";"0";"KSP123";"Pembayaran Angsuran ke 9 Kontrak No. 60129 D";"yes";"192.168.0.9";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
